ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	COGID	LOAN	SOURCE	NOTES	RID
6711	2_all	all	Byangsi	TibetoKinauri_Byangsi	lairi	l.a.i.r.i	l a i r i	byan1241	98	29.583838	80.22309	6208	6208	FALSE	Sharma2003a		62
6928	2_all	all	Rongpo	Tibeto_Kinauri_Rongpo	ruoko	r.u.o.k.o	r u o./o k o	rong1264	98	30.530044	79.569987	6209	6209	FALSE	Sharma2003		
6929	2_all	all	Rongpo	Tibeto_Kinauri_Rongpo	səb	s.ə.b	s ə b	rong1264	98	30.530044	79.569987	6207	6207	TRUE	Sharma2003		
7161	2_all	all	Kulung	Kiranti_Kulung	tɔ:tɔ	t.ɔ:.t.ɔ	t ɔː t ɔ	kulu1253	98	27.690037	86.910944	6288	6288	FALSE	Tolsma1999		71
7162	2_all	all	Kulung	Kiranti_Kulung	kʰɔ:lɔ	kʰ.ɔ:.l.ɔ	kʰ ɔː l ɔ	kulu1253	98	27.690037	86.910944	1273	1273	FALSE	Tolsma1999		72
7386	2_all	all	Bantawa	Kiranti_Bantawa	dzamməj	dz.a.m.m.ə.j	dz a m m ə j	bant1281	98	27.117894	87.049995	6522	6522	TRUE	Jongens2009		
7619	2_all	all	Achang	Burmish_Achang	pʐa⁵⁵+pʐa⁵⁵	p.ʐ.a.⁵⁵.+.p.ʐ.a.⁵⁵	p ʐ a ⁵⁵ + p ʐ a ⁵⁵	acha1249	98	24.466605	97.89503	8001	8001	FALSE	Huang1992 Hill2017		59
7621	2_all	all	Lashi	Burmish_Lashi	pan³¹+ʃɔ̰ʔ⁵⁵	p.a.n.³¹.+.ʃ.ɔ̰.ʔ.⁵⁵	p a n ³¹ + ʃ ɔ̰ ʔ ⁵⁵	lash1243	98	24.111512	98.311333	8003	8003	FALSE	Huang1992 Hill2017		73
7622	2_all	all	Maru	Burmish_Maru	pəŋ³¹+ʃɔʔ⁵⁵	p.ə.ŋ.³¹.+.ʃ.ɔ.ʔ.⁵⁵	p ə ŋ ³¹ + ʃ ɔ ʔ ⁵⁵	maru1249	98	24.939981	99.83	8003	8003	FALSE	Huang1992 Hill2017		
7623	2_all	all	Xiandao	Burmish_Xiandao	cʰot⁵⁵	cʰ.o.t.⁵⁵	cʰ o./o t ⁵⁵	xian1249	98	24.494153	97.753173	8004	8004	FALSE	Huang1992 Hill2017		
7624	2_all	all	Atsi	Burmish_Atsi	lṵŋ⁵⁵+la̰ŋ⁵⁵	l.ṵ.ŋ.⁵⁵.+.l.a̰.ŋ.⁵⁵	l ṵ ŋ ⁵⁵ + l a̰ ŋ ⁵⁵	zaiw1241	98	24.193367	97.806689	8005	8005	FALSE	Huang1992 Hill2017		
7625	2_all	all	Bola	Burmish_Bola	a³¹+la̰p⁵⁵	a.³¹.+.l.a̰.p.⁵⁵	a ³¹ + l a̰ p ⁵⁵	pela1242	98	24.405004	98.234243	8006	8006	FALSE	Huang1992 Hill2017		
8262	2_all	all	Rangoon	Burmish_Rangoon	m̥ɑ̃∼²²+tθɑ⁵³+m̥jɑ⁵³	m̥.ɑ̃.∼.²².+.tθ.ɑ.⁵³.+.m̥.j.ɑ.⁵³	m̥ ɑ̃ ²² + tθ ɑ ⁵³ + m̥ j ɑ ⁵³	nucl1310	98	16.874207	96.190785	8340	8340	FALSE	Huang1992 Hill2017		83
9228	2_all	all	OldTibetan	Tibetan_Old_Tibetan	kun	k.u.n	k u n	clas1254	98	30.027852	91.158704	3899	3899	FALSE	Huang1992		82
11608	2_all	all	Tangut	Tangut	zji	z.ji	z j i	tang1334	98	38.477453	106.285383	0	0	FALSE	Li1997		85
11625	2_all	all	Tangut	Tangut	rjur	r.ju.r	r j u r	tang1334	98	38.477453	106.285383	0	0	FALSE	Li1997		86
11901	2_all	all	Mikir	Karbi	"kedo kave, kedoan, angse, anta, arpum, and badu(-ta, -ba-dang), lajok(ta), majok, rongisi, -tame, -rep, -phrong,; humilipi [...]"	th.ài	tʰ ài	karb1241	98	25.735084	93.050494	0	0	FALSE	Walker1925 KonnerthFC GruessnerNoDate		76
8	5_bad	bad	OldTibetan	Tibetan_Old_Tibetan	ŋan	ŋ.a.n	ŋ a n	clas1254	1292	30.027852	91.158704	245	245	FALSE	Huang1992		181
9	5_bad	bad	Japhug	rGyalrong_Japhug	%ŋɤn	ŋ.ɤ.n	ŋ ɤ n	japh1234	1292	32.207076	101.957636	245	245	TRUE	Jacques2015b		169
999	5_bad	bad	Jingpho	Jingpho_Jingpho	then³¹	th.e.n.³¹	tʰ e n ³¹	jing1260	1292	25.461826	97.329866	486	486	FALSE	Huang1992		170
1055	5_bad	bad	MotuoMenba	Bodic_Tshangla	duk pin	d.u.k._.p.i.n	d u k + p i n	tsha1245	1292	29.325414	95.340883	579	579	TRUE	Huang1992		178
1065	5_bad	bad	Yidu	Deng_Yidu	e⁵⁵lieŋ⁵⁵	e.⁵⁵.◦.l.i.e.ŋ.⁵⁵	e ⁵⁵ + l i e ŋ ⁵⁵	idum1241	1292	29.448172	95.650179	606	606	FALSE	Huang1992		193
1415	5_bad	bad	MaerkangrGyalrong	rGyalrong_Maerkang	mɑ kə snɑ	m.ɑ._.k.ə._.s.n.ɑ	m ɑ + k ə + s n ɑ	situ1238	1292	31.868614	102.295293	999	999	FALSE	Huang1992		
1510	5_bad	bad	Lhasa	Tibetan_Lhasa	ŋɛ̃¹³po⁵⁵	ŋ.ɛ̃.∼.¹³.◦.p.o.⁵⁵	ŋ ɛ̃ ¹³ + p o./o ⁵⁵	utsa1239	1292	29.653441	91.171493	245	245	FALSE	Huang1992		189
1511	5_bad	bad	Lhasa	Tibetan_Lhasa	tu¹³ko⁵⁵	t.u.¹³.◦.k.o.⁵⁵	t u ¹³ + k o./o ⁵⁵	utsa1239	1292	29.653441	91.171493	579	579	FALSE	Huang1992		190
1709	5_bad	bad	Daofu	rGyalrong_Daofu	qhə mɛ	qʰ.ə.+.m.ɛ	qʰ ə + m ɛ	horp1240	1292	30.975281	101.123742	1271	1271	FALSE	Huang1992		
1938	5_bad	bad	Daofu	rGyalrong_Daofu	gɛ qhə mɛ	g.ɛ.+.qʰ.ə.+.m.ɛ	g ɛ + qʰ ə + m ɛ	horp1240	1292	30.975281	101.123742	1271	1271	FALSE	Huang1992		
2086	5_bad	bad	Dulong	Nungic_Dulong	mɑʔ⁵⁵	m.ɑ.ʔ.⁵⁵	m ɑ ʔ ⁵⁵	drun1238	1292	27.749017	98.691868	1608	1608	FALSE	Huang1992		167
2199	5_bad	bad	Batang	Tibetan_Batang	du⁵⁵pᴜ⁵³	d.u.⁵⁵.◦.p.ᴜ.⁵³	d u ⁵⁵ + p u ⁵³	kham1282	1292	30.00795	99.111944	579	579	FALSE	Huang1992		187
2200	5_bad	bad	Batang	Tibetan_Batang	ɕɑu⁵⁵dɛʔ⁵³	ɕ.ɑ.u.⁵⁵.◦.d.ɛ.ʔ.⁵³	ɕ ɑ u ⁵⁵ + d ɛ ʔ ⁵³	kham1282	1292	30.00795	99.111944	2316	2316	FALSE	Huang1992		188
2733	5_bad	bad	Zhaba	Qiangic_Zhaba	ʂtʂu⁵⁵tʂu³³	ʂ.tʂ.u.⁵⁵.◦.tʂ.u.³³	ʂ ʈʂ u ⁵⁵ + ʈʂ u ³³	zhab1238	1292	30.538892	101.058397	2303	2303	FALSE	Huang1992		194
2780	5_bad	bad	DarangTaraon	Deng_Darang_Taraon	pɹɑ⁵⁵jim⁵⁵	p.ɹ.ɑ.⁵⁵.◦.j.i.m.⁵⁵	p ɹ ɑ ⁵⁵ + j i m ⁵⁵	diga1241	1292	28.657986	97.469136	2327	2327	FALSE	Huang1992		166
3073	5_bad	bad	Xiahe	Tibetan_Xiahe	a χa ma	a._.χ.a._.m.a	a + χ a + m a	amdo1237	1292	35.210549	102.524979	2482	2482	FALSE	Huang1992		
3074	5_bad	bad	Xiahe	Tibetan_Xiahe	ŋan	ŋ.a.n	ŋ a n	amdo1237	1292	35.210549	102.524979	245	245	FALSE	Huang1992		
3453	5_bad	bad	Lisu	Loloish_Lisu	ma³¹dʑi³³	m.a.³¹.◦.dʑ.i.³³	m a ³¹ + dʑ i ³³	lisu1250	1292	25.950046	98.848486	2716	2716	FALSE	Huang1992		174
3511	5_bad	bad	Bokar	Tani_Bokar	po moŋ	p.o.+.m.o.ŋ	p o./o + m o./o ŋ	boka1249	1292	27.554547	93.15717	2749	2749	FALSE	Huang1992		157
4149	5_bad	bad	Bokar	Tani_Bokar	ka ru	k.a.+.r.u	k a + r u	boka1249	1292	27.554547	93.15717	3052	3052	FALSE	Huang1992		158
4154	5_bad	bad	Alike	Tibetan_Alike	ŋan bæ	ŋ.a.n._.b.æ	ŋ a n + b æ	amdo1237	1292	38.318508	92.839938	245	245	FALSE	Huang1992		186
4582	5_bad	bad	OldChinese	Sinitic_Old_Chinese	*ʔˤak	ʔˤ.a.k	ʔˤ a k	oldc1244	1292	34.101745	108.777868	3616	3616	FALSE	Baxter2014		180
4867	5_bad	bad	OldBurmese	Burmish_Old_Burmese	chuiwḥ	ch.ui.w.ḥ	ch ui w h	oldb1235	1292	21.624974	97.126742	1044	1044	FALSE	Hill2017		179
5108	5_bad	bad	Limbu	Kiranti_Limbu	tɛp_phɛːm-ba	t.ɛ.p._.ph.ɛː.m-.b.a	t ɛ p + pʰ ɛː m + b a	limb1266	1292	27.272065	87.889909	3702	3702	FALSE	Jacques2017FN		173
5119	5_bad	bad	Khaling	Kiranti_Khaling	mʌbʌŋpɛ	m.ʌ.b.ʌ.ŋ.p.ɛ	m ʌ b ʌ ŋ p ɛ	khal1275	1292	27.390595	87.510016	3704	3704	FALSE	Jacques2017FN		
5158	5_bad	bad	WobziKhroskyabs	Khroskyabs_Wobzi	mə+tsʰâ	m.ə.+.tsʰ.â	m ə + tsʰ â/a	eree1240	1292	31.62758	101.427999	3733	3733	FALSE	Lai2017		191
5409	5_bad	bad	Chepang	Chepang_Chepang	hal	h.a.l	h a l	chep1245	1292	27.785164	84.908801	3793	3793	FALSE	Caughley2000		163
5410	5_bad	bad	Chepang	Chepang_Chepang	rew	r.e.w	r e w	chep1245	1292	27.785164	84.908801	3186	3186	FALSE	Caughley2000		164
5411	5_bad	bad	Chepang	Chepang_Chepang	rjəw	r.j.ə.w	r j ə w	chep1245	1292	27.785164	84.908801	3186	3186	FALSE	Caughley2000		165
5957	5_bad	bad	Thulung	Kiranti_Thulung	medzɵpa	m.e.dz.ɵ.p.a	m e dz ɵ p a	thul1246	1292	27.534944	87.609608	4051	4051	FALSE	Allen1975		185
6198	5_bad	bad	Hakha	Chin_Hakha	tshìa+tshiat	tsh.ì.a.+.tsh.i.a.t	tsʰ ì/i a + tsʰ i a t	haka1240	1292	22.870089	92.820021	1463	1463	FALSE	VanBik2014		168
6586	5_bad	bad	Bunan	TibetoKinauri_Bunan	marap	m.a.r.a.p	m a r a p	gahr1239	1292	32.554766	77.076283	246	246	TRUE	Widmer2014		159
6712	5_bad	bad	Byangsi	TibetoKinauri_Byangsi	jaddɛ	j.a.d.d.ɛ	j a d d ɛ	byan1241	1292	29.583838	80.22309	329	329	FALSE	Sharma2003a		160
6930	5_bad	bad	Rongpo	Tibeto_Kinauri_Rongpo	khəraːb	kh.ə.r.aː.b	kʰ ə r aː b	rong1264	1292	30.530044	79.569987	246	246	TRUE	Sharma2003		
7163	5_bad	bad	Kulung	Kiranti_Kulung	mannǝpa	m.a.n.n.ǝ.p.a	m a n n ə p a	kulu1253	1292	27.690037	86.910944	613	613	FALSE	Tolsma1999		171
7388	5_bad	bad	Bantawa	Kiranti_Bantawa	ɨs	ɨ.s	ɨ s	bant1281	1292	27.117894	87.049995	745	745	FALSE	Jongens2009		
7389	5_bad	bad	Bantawa	Kiranti_Bantawa	ɨssawa	ɨ.s.s.a.w.a	ɨ s s a w a	bant1281	1292	27.117894	87.049995	745	745	FALSE	Jongens2009		
7658	5_bad	bad	Achang	Burmish_Achang	tɕa⁵⁵	tɕ.a.⁵⁵	tɕ a ⁵⁵	acha1249	1292	24.466605	97.89503	889	889	FALSE	Huang1992 Hill2017		154
7660	5_bad	bad	Atsi	Burmish_Atsi	tʰen²¹	tʰ.e.n.²¹	tʰ e n ²¹	zaiw1241	1292	24.193367	97.806689	486	486	FALSE	Huang1992 Hill2017		
7661	5_bad	bad	Bola	Burmish_Bola	a³¹+kai⁵⁵	a.³¹.+.k.a.i.⁵⁵	a ³¹ + k a i ⁵⁵	pela1242	1292	24.405004	98.234243	890	890	FALSE	Huang1992 Hill2017		
7663	5_bad	bad	Lashi	Burmish_Lashi	pjɔːʔ³¹	p.j.ɔː.ʔ.³¹	p j ɔː ʔ ³¹	lash1243	1292	24.111512	98.311333	892	892	FALSE	Huang1992 Hill2017		172
7664	5_bad	bad	Maru	Burmish_Maru	kɔi³⁵	k.ɔ.i.³⁵	k ɔ i ³⁵	maru1249	1292	24.939981	99.83	890	890	FALSE	Huang1992 Hill2017		
7665	5_bad	bad	Xiandao	Burmish_Xiandao	n³¹+cɛ⁵⁵	n.³¹.+.c.ɛ.⁵⁵	n ³¹ + c ɛ ⁵⁵	xian1249	1292	24.494153	97.753173	893	893	FALSE	Huang1992 Hill2017		
8089	5_bad	bad	Rangoon	Burmish_Rangoon	sʰo⁵⁵	sʰ.o.⁵⁵	sʰ o./o ⁵⁵	nucl1310	1292	16.874207	96.190785	1044	1044	FALSE	Huang1992 Hill2017		182
8090	5_bad	bad	Rangoon	Burmish_Rangoon	nʲɑ̃∼⁵³	nʲ.ɑ̃.∼.⁵³	nʲ ɑ̃ ⁵³	nucl1310	1292	16.874207	96.190785	1045	1045	FALSE	Huang1992 Hill2017		183
9422	5_bad	bad	Lushai	Mizo_Lushai	ʈʰa+lo	ʈʰ.a.+.l.o	ʈʰ a + l o	lush1249	1292	22.60535	92.629457	1462	1462	FALSE	Lorrain1940		175
9423	5_bad	bad	Lushai	Mizo_Lushai	tʃʰia	tʃʰ.i.a	tʃʰ i a	lush1249	1292	22.60535	92.629457	1463	1463	FALSE	Lorrain1940		176
9708	5_bad	bad	Beijing	Sinitic_Beijing	xuæi⁵¹	x.u.æ.i.⁵¹	x u æ i ⁵¹	beij1235	1292	39.909056	116.397422	1623	1623	FALSE	Lai2017FN		155
9709	5_bad	bad	Beijing	Sinitic_Beijing	læi⁵¹	l.æ.i.⁵¹	l æ i ⁵¹	beij1235	1292	39.909056	116.397422	1620	1620	FALSE	Lai2017FN		156
9710	5_bad	bad	Guangzhou	Sinitic_Guangzhou	søy⁵³	s.ø.y.⁵³	s ø y ⁵³	guan1279	1292	23.131111	113.258099	10263	10263	FALSE	Lai2017FN		
9711	5_bad	bad	Chaozhou	Sinitic_Chaozhou	pʰai⁵³	pʰ.a.i.⁵³	pʰ a i ⁵³	chao1238	1292	23.657699	116.622317	1622	1622	FALSE	Lai2017FN		161
9712	5_bad	bad	Longgang	Sinitic_Longgang	sɔi³³	s.ɔ.i.³³	s ɔ i ³³	hakk1236	1292	22.725545	114.243825	10263	10263	FALSE	Lai2017FN		
9713	5_bad	bad	Jieyang	Sinitic_Jieyang	huai³⁵	h.u.a.i.³⁵	h u a i ³⁵	chao1239	1292	23.551122	116.373013	1623	1623	TRUE	Lai2017FN		
9714	5_bad	bad	Xingning	Sinitic_Xingning	fai⁵³	f.a.i.⁵³	f a i ⁵³	hakk1236	1292	24.13674	115.732382	1623	1623	TRUE	Lai2017FN		192
9715	5_bad	bad	Jieyang	Sinitic_Jieyang	mɔ³¹	m.ɔ.³¹	m ɔ ³¹	chao1239	1292	23.551122	116.373013	1625	1625	TRUE	Lai2017FN		
9716	5_bad	bad	Jieyang	Sinitic_Jieyang	pʰai³¹	pʰ.a.i.³¹	pʰ a i ³¹	chao1239	1292	23.551122	116.373013	1622	1622	FALSE	Lai2017FN		
9717	5_bad	bad	Chaozhou	Sinitic_Chaozhou	mɔ⁵³	m.ɔ.⁵³	m ɔ ⁵³	chao1238	1292	23.657699	116.622317	1625	1625	TRUE	Lai2017FN		162
11539	5_bad	bad	Tangut	Tangut	niow	n.i.o.w	n i o./o w	tang1334	1292	38.477453	106.285383	10179	10179	FALSE	Li1997		184
11791	5_bad	bad	Mikir	Karbi	hingo	h.e.n.ō	h e n ō/oː	karb1241	1292	25.735084	93.050494	0	0	FALSE	Walker1925 KonnerthFC GruessnerNoDate		177
17	10_belowunder	below, under	OldTibetan	Tibetan_Old_Tibetan	gɕam	g.ɕ.a.m	g ɕ a m	clas1254	1485	30.027852	91.158704	380	380	FALSE	Huang1992		358
18	10_belowunder	below, under	Japhug	rGyalrong_Japhug	ɯ-pa	ɯ.◦.p.a	ɯ + p a	japh1234	1485	32.207076	101.957636	396	396	FALSE	Jacques2015b		349
900	10_belowunder	below, under	MotuoMenba	Bodic_Tshangla	doŋ ten	d.o.ŋ._.t.e.n	d o./o ŋ + t e n	tsha1245	1485	29.325414	95.340883	314	314	FALSE	Huang1992	this means 'downwards'	355
916	10_belowunder	below, under	Jingpho	Jingpho_Jingpho	lă³¹wuʔ⁵⁵	l.ă.³¹.◦.w.u.ʔ.⁵⁵	l ă ³¹ + w u ʔ ⁵⁵	jing1260	1485	25.461826	97.329866	343	343	FALSE	Huang1992		350
1316	10_belowunder	below, under	MaerkangrGyalrong	rGyalrong_Maerkang	wu spoi	w.u._.s.p.o.i	w u + s p o./o i	situ1238	1485	31.868614	102.295293	930	930	FALSE	Huang1992		
1446	10_belowunder	below, under	Lhasa	Tibetan_Lhasa	mɛ̃¹³tɕhɛ⁵²	m.ɛ̃.∼.¹³.◦.tɕʰ.ɛ.⁵²	m ɛ̃ ¹³ + tɕʰ ɛ ⁵²	utsa1239	1485	29.653441	91.171493	1036	1036	FALSE	Huang1992		365
1447	10_belowunder	below, under	Lhasa	Tibetan_Lhasa	ɕam⁵²la	ɕ.a.m.⁵².◦.l.a	ɕ a m ⁵² + l a	utsa1239	1485	29.653441	91.171493	380	380	FALSE	Huang1992		366
1787	10_belowunder	below, under	Daofu	rGyalrong_Daofu	nə nkhvɛ	n.ə.+.n.kʰ.v.ɛ	n ə + n kʰ v ɛ	horp1240	1485	30.975281	101.123742	10180	10180	FALSE	Huang1992		
2009	10_belowunder	below, under	Dulong	Nungic_Dulong	pɑŋ³¹dʑɑŋ⁵⁵	p.ɑ.ŋ.³¹.+.dʑ.ɑ.ŋ.⁵⁵	p ɑ ŋ ³¹ + dʑ ɑ ŋ ⁵⁵	drun1238	1485	27.749017	98.691868	3438	3438	FALSE	Huang1992		344
2109	10_belowunder	below, under	Batang	Tibetan_Batang	mã¹³tɕøʔ⁵³	m.ã.∼.¹³.◦.tɕ.ø.ʔ.⁵³	m ã ¹³ + tɕ ø ʔ ⁵³	kham1282	1485	30.00795	99.111944	1036	1036	FALSE	Huang1992		364
2634	10_belowunder	below, under	Zhaba	Qiangic_Zhaba	ɑ¹³tshɿ³³	ɑ.¹³.◦.tsʰ.ɿ.³³	ɑ ¹³ + tsʰ ɿ ³³	zhab1238	1485	30.538892	101.058397	2263	2263	FALSE	Huang1992		369
3374	10_belowunder	below, under	Lisu	Loloish_Lisu	o̱³¹si̱³³	o̱.³¹.◦.s.i̱.³³	o̠ ³¹ + s i̠ ³³	lisu1250	1485	25.950046	98.848486	1202	1202	FALSE	Huang1992		352
3399	10_belowunder	below, under	Bokar	Tani_Bokar	man dap	m.a.n.+.d.a.p	m a n + d a p	boka1249	1485	27.554547	93.15717	1036	1036	TRUE	Huang1992		339
3786	10_belowunder	below, under	Xiahe	Tibetan_Xiahe	man tɕhar	m.a.n._.tɕh.a.r	m a n + tɕʰ a r	amdo1237	1485	35.210549	102.524979	1036	1036	FALSE	Huang1992		
4272	10_belowunder	below, under	Limbu	Kiranti_Limbu	jo	j.o	j o	limb1266	1485	27.272065	87.889909	330	330	FALSE	Jacques2017FN		351
4273	10_belowunder	below, under	Khaling	Kiranti_Khaling	jukkʌ	j.u.k.k.ʌ	j u k k ʌ	khal1275	1485	27.390595	87.510016	330	330	FALSE	Jacques2017FN		
4586	10_belowunder	below, under	OldChinese	Sinitic_Old_Chinese	*gˤraʔ	gˤ.r.a.ʔ	gˤ r a ʔ	oldc1244	1485	34.101745	108.777868	1626	1626	FALSE	Baxter2014		357
4868	10_belowunder	below, under	OldBurmese	Burmish_Old_Burmese	ʔo₂k	ʔ.o₂.k	ʔ o₂/o k	oldb1235	1485	21.624974	97.126742	1260	1260	FALSE	Hill2017		356
5163	10_belowunder	below, under	WobziKhroskyabs	Khroskyabs_Wobzi	vi	v.i	v i	eree1240	1485	31.62758	101.427999	396	396	FALSE	Lai2017		367
5415	10_belowunder	below, under	Chepang	Chepang_Chepang	tal+ge	t.a.l.+.g.e	t a l + g e	chep1245	1485	27.785164	84.908801	315	315	FALSE	Caughley2000		343
5653	10_belowunder	below, under	Garo	Garo_Garo	ka•+ma	k.a.•.+.m.a	k a + + m a	garo1247	1485	25.504744	90.333226	3917	3917	FALSE	Burling2003		345
5958	10_belowunder	below, under	Thulung	Kiranti_Thulung	dhwaːjʉ	dh.w.aː.j.ʉ	dh w aː j ʉ	thul1246	1485	27.534944	87.609608	330	330	FALSE	Allen1975		362
6187	10_belowunder	below, under	Thulung	Kiranti_Thulung	dhali	dh.a.l.i	dh a l i	thul1246	1485	27.534944	87.609608	315	315	FALSE	Allen1975		363
6202	10_belowunder	below, under	Hakha	Chin_Hakha	thlâŋ	thl.â.ŋ	tʰ l â/a ŋ	haka1240	1485	22.870089	92.820021	463	463	FALSE	VanBik2014		346
6688	10_belowunder	below, under	Bunan	TibetoKinauri_Bunan	tʰildok	tʰ.i.l.d.o.k	tʰ i l d o./o k	gahr1239	1485	32.554766	77.076283	315	315	TRUE	Widmer2014		340
6713	10_belowunder	below, under	Byangsi	TibetoKinauri_Byangsi	jikʰo	j.i.kʰ.o	j i kʰ o	byan1241	1485	29.583838	80.22309	330	330	FALSE	Sharma2003a		341
6931	10_belowunder	below, under	Rongpo	Tibeto_Kinauri_Rongpo	thiŋtʃɔ	th.i.ŋ.tʃ.ɔ	tʰ i ŋ tʃ ɔ	rong1264	1485	30.530044	79.569987	463	463	FALSE	Sharma2003		
6932	10_belowunder	below, under	Rongpo	Tibeto_Kinauri_Rongpo	thɔrɔ	th.ɔ.r.ɔ	tʰ ɔ r ɔ	rong1264	1485	30.530044	79.569987	463	463	FALSE	Sharma2003		
7393	10_belowunder	below, under	Bantawa	Kiranti_Bantawa	hju	h.j.u	h j u	bant1281	1485	27.117894	87.049995	330	330	FALSE	Jongens2009		
8574	10_belowunder	below, under	Atsi	Burmish_Atsi	o̰⁵¹+mai²¹	o̰.⁵¹.+.m.a.i.²¹	o̰ ⁵¹ + m a i ²¹	zaiw1241	1485	24.193367	97.806689	1202	1202	FALSE	Huang1992 Hill2017		
8675	10_belowunder	below, under	Bola	Burmish_Bola	a³¹+a⁵⁵	a.³¹.+.a.⁵⁵	a ³¹ + a ⁵⁵	pela1242	1485	24.405004	98.234243	1230	1230	FALSE	Huang1992 Hill2017		
8736	10_belowunder	below, under	Achang	Burmish_Achang	a³¹+tʰe⁵¹	a.³¹.+.tʰ.e.⁵¹	a ³¹ + tʰ e ⁵¹	acha1249	1485	24.466605	97.89503	1245	1245	FALSE	Huang1992 Hill2017		336
8788	10_belowunder	below, under	Maru	Burmish_Maru	ɔ³¹+mɛ³¹	ɔ.³¹.+.m.ɛ.³¹	ɔ ³¹ + m ɛ ³¹	maru1249	1485	24.939981	99.83	1202	1202	FALSE	Huang1992 Hill2017		
8817	10_belowunder	below, under	Rangoon	Burmish_Rangoon	ɑuʔ⁴	ɑ.u.ʔ.⁴	ɑ u ʔ ⁴	nucl1310	1485	16.874207	96.190785	1260	1260	FALSE	Huang1992 Hill2017		360
9229	10_belowunder	below, under	OldTibetan	Tibetan_Old_Tibetan	ɦog	ɦ.o.g	ɦ o./o g	clas1254	1485	30.027852	91.158704	1260	1260	FALSE	Huang1992		359
9234	10_belowunder	below, under	Bahing	Kiranti_Bahing	hajy	h.a.j.y	h a j y	bahi1252	1485	27.309472	86.430334	330	330	FALSE	Michailovsky1989		
9235	10_belowunder	below, under	Bahing	Kiranti_Bahing	dojy	d.o.j.y	d o./o j y	bahi1252	1485	27.309472	86.430334	330	330	FALSE	Michailovsky1989		
9424	10_belowunder	below, under	Lushai	Mizo_Lushai	n̥uaiah	n̥.u.a.i.a.h	n̥ u a i a h	lush1249	1485	22.60535	92.629457	1464	1464	FALSE	Lorrain1940		353
9718	10_belowunder	below, under	Beijing	Sinitic_Beijing	ti²¹⁴₂₁ɕia⁰	t.i.²¹⁴₂₁.ɕ.i.a.⁰	t i ²¹⁴/²¹ ɕ i a ⁰	beij1235	1485	39.909056	116.397422	1626	1626	FALSE	Lai2017FN		337
9719	10_belowunder	below, under	Beijing	Sinitic_Beijing	ɕia⁵¹tʰou⁰	ɕ.i.a.⁵¹.tʰ.o.u.⁰	ɕ i a ⁵¹ tʰ o./o u ⁰	beij1235	1485	39.909056	116.397422	1626	1626	FALSE	Lai2017FN		338
9720	10_belowunder	below, under	Guangzhou	Sinitic_Guangzhou	ha²²pin²²	h.a.²².p.i.n.²²	h a ²² p i n ²²	guan1279	1485	23.131111	113.258099	1626	1626	FALSE	Lai2017FN		
9721	10_belowunder	below, under	Chaozhou	Sinitic_Chaozhou	e³⁵₁₁põĩ∼⁵⁵	e.³⁵₁₁.p.õ.ĩ.∼.⁵⁵	e ³⁵/¹¹ p õ ĩ ⁵⁵	chao1238	1485	23.657699	116.622317	1626	1626	FALSE	Lai2017FN		342
9722	10_belowunder	below, under	Longgang	Sinitic_Longgang	tai³³ha³³	t.a.i.³³.h.a.³³	t a i ³³ h a ³³	hakk1236	1485	22.725545	114.243825	1626	1626	FALSE	Lai2017FN		
9723	10_belowunder	below, under	Jieyang	Sinitic_Jieyang	e³⁵₁₁pãĩ⁵⁵	e.³⁵₁₁.p.ã.ĩ.⁵⁵	e ³⁵/¹¹ p ã ĩ ⁵⁵	chao1239	1485	23.551122	116.373013	1626	1626	FALSE	Lai2017FN		
9724	10_belowunder	below, under	Xingning	Sinitic_Xingning	ha³³pɔɛ⁵³	h.a.³³.p.ɔ.ɛ.⁵³	h a ³³ p ɔ ɛ ⁵³	hakk1236	1485	24.13674	115.732382	1626	1626	TRUE	Lai2017FN		368
9725	10_belowunder	below, under	Longgang	Sinitic_Longgang	ha³³mɛn⁵⁵	h.a.³³.m.ɛ.n.⁵⁵	h a ³³ m ɛ n ⁵⁵	hakk1236	1485	22.725545	114.243825	1626	1626	FALSE	Lai2017FN		
9726	10_belowunder	below, under	Longgang	Sinitic_Longgang	ha³³pɔi⁵⁵	h.a.³³.p.ɔ.i.⁵⁵	h a ³³ p ɔ i ⁵⁵	hakk1236	1485	22.725545	114.243825	1626	1626	TRUE	Lai2017FN		
11272	10_belowunder	below, under	Hayu	Kiranti_Hayu	hutoŋ	h.u.t.o.ŋ	h u t o./o ŋ	wayu1241	1485	27.302102	86.099009	2157	2157	FALSE	Michailovsky1989a		347
11273	10_belowunder	below, under	Hayu	Kiranti_Hayu	jʊ̃ːkʰa	j.ʊ̃ː.kʰ.a	j ʊ̃ː kʰ a	wayu1241	1485	27.302102	86.099009	330	330	FALSE	Michailovsky1989a		348
11584	10_belowunder	below, under	Tangut	Tangut	khju	kh.ju	kʰ j u	tang1334	1485	38.477453	106.285383	10180	10180	FALSE	Li1997		361
11869	10_belowunder	below, under	Mikir	Karbi	aber	+.r.ú.m	+ r ú/u m	karb1241	1485	25.735084	93.050494	0	0	FALSE	Walker1925 KonnerthFC GruessnerNoDate		
