ID	RID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	LOAN	COGID	NOTE	ALIGNMENT
153	153	5_bad	bad	KusundaK	KusundaK	qɔː.lum	qɔː.lum	q ɔː + l u m	kusu1250	1292	28	82.26		FALSE	802		
154	154	5_bad	bad	Achang	Achang	tɕa⁵⁵	tɕ.a.⁵⁵	tɕ a ⁵⁵	acha1249	1292	24.466605	97.89503		FALSE	889		
155	155	5_bad	bad	Beijing	Beijing Chinese	xuæi⁵¹	x.u.æ.i.⁵¹	x u æ i ⁵¹	beij1235	1292	39.909056	116.397422		FALSE	1623		
156	156	5_bad	bad	Beijing	Beijing Chinese	læi⁵¹	l.æ.i.⁵¹	l æ i ⁵¹	beij1235	1292	39.909056	116.397422		FALSE	1620		
157	157	5_bad	bad	Bokar	Bokar	po moŋ	p.o.+.m.o.ŋ	p o./o + m o./o ŋ	boka1249	1292	27.554547	93.15717		FALSE	2749		
158	158	5_bad	bad	Bokar	Bokar	ka ru	k.a.+.r.u	k a + r u	boka1249	1292	27.554547	93.15717		FALSE	3052		
159	159	5_bad	bad	Bunan	Bunan	marap	m.a.r.a.p	m a r a p	gahr1239	1292	32.554766	77.076283		TRUE	246		
160	160	5_bad	bad	Byangsi	Byangsi	jaddɛ	j.a.d.d.ɛ	j a d d ɛ	byan1241	1292	29.583838	80.22309		FALSE	329		
161	161	5_bad	bad	Chaozhou	Chaozhou Chinese	pʰai⁵³	pʰ.a.i.⁵³	pʰ a i ⁵³	chao1238	1292	23.657699	116.622317		FALSE	1622		
162	162	5_bad	bad	Chaozhou	Chaozhou Chinese	mɔ⁵³	m.ɔ.⁵³	m ɔ ⁵³	chao1238	1292	23.657699	116.622317		TRUE	1625		
163	163	5_bad	bad	Chepang	Chepang	hal	h.a.l	h a l	chep1245	1292	27.785164	84.908801		FALSE	3793		
164	164	5_bad	bad	Chepang	Chepang	rew	r.e.w	r e w	chep1245	1292	27.785164	84.908801		FALSE	3186		
165	165	5_bad	bad	Chepang	Chepang	rjəw	r.j.ə.w	r j ə w	chep1245	1292	27.785164	84.908801		FALSE	3186		
166	166	5_bad	bad	DarangTaraon	Darang Taraon	pɹɑ⁵⁵jim⁵⁵	p.ɹ.ɑ.⁵⁵.◦.j.i.m.⁵⁵	p ɹ ɑ ⁵⁵ + j i m ⁵⁵	diga1241	1292	28.657986	97.469136		FALSE	2327		
167	167	5_bad	bad	Dulong	Dulong	mɑʔ⁵⁵	m.ɑ.ʔ.⁵⁵	m ɑ ʔ ⁵⁵	drun1238	1292	27.749017	98.691868		FALSE	1608		
168	168	5_bad	bad	Hakha	Hakha	tshìa+tshiat	tsh.ì.a.+.tsh.i.a.t	tsʰ ì/i a + tsʰ i a t	haka1240	1292	22.870089	92.820021		FALSE	1463		
169	169	5_bad	bad	Japhug	Japhug	%ŋɤn	ŋ.ɤ.n	ŋ ɤ n	japh1234	1292	32.207076	101.957636		TRUE	245		
170	170	5_bad	bad	Jingpho	Jingpho	then³¹	th.e.n.³¹	tʰ e n ³¹	jing1260	1292	25.461826	97.329866		FALSE	486		
171	171	5_bad	bad	Kulung	Kulung	mannǝpa	m.a.n.n.ǝ.p.a	m a n n ə p a	kulu1253	1292	27.690037	86.910944		FALSE	613		
172	172	5_bad	bad	Lashi	Lashi	pjɔːʔ³¹	p.j.ɔː.ʔ.³¹	p j ɔː ʔ ³¹	lash1243	1292	24.111512	98.311333		FALSE	892		
173	173	5_bad	bad	Limbu	Limbu	tɛp_phɛːm-ba	t.ɛ.p._.ph.ɛː.m-.b.a	t ɛ p + pʰ ɛː m + b a	limb1266	1292	27.272065	87.889909		FALSE	3702		
174	174	5_bad	bad	Lisu	Lisu	ma³¹dʑi³³	m.a.³¹.◦.dʑ.i.³³	m a ³¹ + dʑ i ³³	lisu1250	1292	25.950046	98.848486		FALSE	2716		
175	175	5_bad	bad	Lushai	Mizo (Lushai)	ʈʰa+lo	ʈʰ.a.+.l.o	ʈʰ a + l o	lush1249	1292	22.60535	92.629457		FALSE	1462		
176	176	5_bad	bad	Lushai	Mizo (Lushai)	tʃʰia	tʃʰ.i.a	tʃʰ i a	lush1249	1292	22.60535	92.629457		FALSE	1463		
177	177	5_bad	bad	Mikir	Karbi (Mikir)	hingo	h.e.n.ō	h e n ō/oː	karb1241	1292	25.735084	93.050494		FALSE	0		
178	178	5_bad	bad	MotuoMenba	Tshangla	duk pin	d.u.k._.p.i.n	d u k + p i n	tsha1245	1292	29.325414	95.340883		TRUE	579		
179	179	5_bad	bad	OldBurmese	Old Burmese	chuiwḥ	ch.ui.w.ḥ	ch ui w h	oldb1235	1292	21.624974	97.126742		FALSE	1044		
180	180	5_bad	bad	OldChinese	Old Chinese	*ʔˤak	ʔˤ.a.k	ʔˤ a k	oldc1244	1292	34.101745	108.777868		FALSE	3616		
181	181	5_bad	bad	OldTibetan	Old Tibetan	ŋan	ŋ.a.n	ŋ a n	clas1254	1292	30.027852	91.158704		FALSE	245		
182	182	5_bad	bad	Rangoon	Rangoon Burmese	sʰo⁵⁵	sʰ.o.⁵⁵	sʰ o./o ⁵⁵	nucl1310	1292	16.874207	96.190785		FALSE	1044		
183	183	5_bad	bad	Rangoon	Rangoon Burmese	nʲɑ̃∼⁵³	nʲ.ɑ̃.∼.⁵³	nʲ ɑ̃ ⁵³	nucl1310	1292	16.874207	96.190785		FALSE	1045		
184	184	5_bad	bad	Tangut	Tangut	niow	n.i.o.w	n i o./o w	tang1334	1292	38.477453	106.285383		FALSE	10179		
185	185	5_bad	bad	Thulung	Thulung	medzɵpa	m.e.dz.ɵ.p.a	m e dz ɵ p a	thul1246	1292	27.534944	87.609608		FALSE	4051		
186	186	5_bad	bad	Alike	Alike Tibetan	ŋan bæ	ŋ.a.n._.b.æ	ŋ a n + b æ	amdo1237	1292	38.318508	92.839938		FALSE	245		
187	187	5_bad	bad	Batang	Batang Tibetan	du⁵⁵pᴜ⁵³	d.u.⁵⁵.◦.p.ᴜ.⁵³	d u ⁵⁵ + p u ⁵³	kham1282	1292	30.00795	99.111944		FALSE	579		
188	188	5_bad	bad	Batang	Batang Tibetan	ɕɑu⁵⁵dɛʔ⁵³	ɕ.ɑ.u.⁵⁵.◦.d.ɛ.ʔ.⁵³	ɕ ɑ u ⁵⁵ + d ɛ ʔ ⁵³	kham1282	1292	30.00795	99.111944		FALSE	2316		
189	189	5_bad	bad	Lhasa	Lhasa Tibetan	ŋɛ̃¹³po⁵⁵	ŋ.ɛ̃.∼.¹³.◦.p.o.⁵⁵	ŋ ɛ̃ ¹³ + p o./o ⁵⁵	utsa1239	1292	29.653441	91.171493		FALSE	245		
190	190	5_bad	bad	Lhasa	Lhasa Tibetan	tu¹³ko⁵⁵	t.u.¹³.◦.k.o.⁵⁵	t u ¹³ + k o./o ⁵⁵	utsa1239	1292	29.653441	91.171493		FALSE	579		
191	191	5_bad	bad	WobziKhroskyabs	Wobzi Khroskyabs	mə+tsʰâ	m.ə.+.tsʰ.â	m ə + tsʰ â/a	eree1240	1292	31.62758	101.427999		FALSE	3733		
192	192	5_bad	bad	Xingning	Xingning Chinese	fai⁵³	f.a.i.⁵³	f a i ⁵³	hakk1236	1292	24.13674	115.732382		TRUE	1623		
193	193	5_bad	bad	Yidu	Yidu	e⁵⁵lieŋ⁵⁵	e.⁵⁵.◦.l.i.e.ŋ.⁵⁵	e ⁵⁵ + l i e ŋ ⁵⁵	idum1241	1292	29.448172	95.650179		FALSE	606		
194	194	5_bad	bad	Zhaba	Zhaba	ʂtʂu⁵⁵tʂu³³	ʂ.tʂ.u.⁵⁵.◦.tʂ.u.³³	ʂ ʈʂ u ⁵⁵ + ʈʂ u ³³	zhab1238	1292	30.538892	101.058397		FALSE	2303		
324	324	10_belowunder	below, under	BuluPuroik	Bulu Puroik	a.wuu	a.wuu	a + w uː	bulu1255	1485	27.452241	92.44563		FALSE	805		
325	325	10_belowunder	below, under	DikhyangBugun	Dikhyang Bugun	kʰə.luə	kʰə.luə	kʰ ə + l u/w ə	dikh1234	1485	27.320666	92.455119		FALSE	808		
326	326	10_belowunder	below, under	Khispi	Khispi	kʰa	kʰa	kʰ a	lish1235	1485	27.378042	92.223221		FALSE	808		
327	327	10_belowunder	below, under	Duhumbi	Duhumbi	kʰa	kʰa	kʰ a	chug1252	1485	27.416112	92.212034		FALSE	808		
328	328	10_belowunder	below, under	Khoina	Khoina	kʰu	kʰu	kʰ u	khoi1253	1485	27.334981	92.52994		FALSE	808		
329	329	10_belowunder	below, under	Jerigaon	Jerigaon	kʰu	kʰu	kʰ u	jeri1243	1485	27.340629	92.486595		FALSE	808		
330	330	10_belowunder	below, under	Khoitam	Khoitam	kʰu	kʰu	kʰ u	khoi1252	1485	27.327487	92.439455		FALSE	808		
331	331	10_belowunder	below, under	Rahung	Rahung	kʰu	kʰu	kʰ u	rahu1234	1485	27.310778	92.395028		FALSE	808		
332	332	10_belowunder	below, under	Rupa	Rupa	kʰu	kʰu	kʰ u	rupa1234	1485	27.203065	92.398757		FALSE	808		
333	333	10_belowunder	below, under	Shergaon	Shergaon	kʰu	kʰu	kʰ u	sher1261	1485	27.105018	92.272133		FALSE	808		
334	334	10_belowunder	below, under	BhutanTshangla	Bhutan Tshangla	pʰraŋ	pʰraŋ	pʰ r a ŋ	tsha1245	1485	27.337241	91.551654		FALSE	803		
335	335	10_belowunder	below, under	KusundaK	KusundaK	ɐ.mə.gaː	ɐ.mə.gaː	ɐ + m ə + g aː	kusu1250	1485	28	82.26		FALSE	809		
336	336	10_belowunder	below, under	Achang	Achang	a³¹+tʰe⁵¹	a.³¹.+.tʰ.e.⁵¹	a ³¹ + tʰ e ⁵¹	acha1249	1485	24.466605	97.89503		FALSE	1245		
337	337	10_belowunder	below, under	Beijing	Beijing Chinese	ti²¹⁴₂₁ɕia⁰	t.i.²¹⁴₂₁.ɕ.i.a.⁰	t i ²¹⁴/²¹ ɕ i a ⁰	beij1235	1485	39.909056	116.397422		FALSE	1626		
338	338	10_belowunder	below, under	Beijing	Beijing Chinese	ɕia⁵¹tʰou⁰	ɕ.i.a.⁵¹.tʰ.o.u.⁰	ɕ i a ⁵¹ tʰ o./o u ⁰	beij1235	1485	39.909056	116.397422		FALSE	1626		
339	339	10_belowunder	below, under	Bokar	Bokar	man dap	m.a.n.+.d.a.p	m a n + d a p	boka1249	1485	27.554547	93.15717		TRUE	1036		
340	340	10_belowunder	below, under	Bunan	Bunan	tʰildok	tʰ.i.l.d.o.k	tʰ i l d o./o k	gahr1239	1485	32.554766	77.076283		TRUE	315		
341	341	10_belowunder	below, under	Byangsi	Byangsi	jikʰo	j.i.kʰ.o	j i kʰ o	byan1241	1485	29.583838	80.22309		FALSE	330		
342	342	10_belowunder	below, under	Chaozhou	Chaozhou Chinese	e³⁵₁₁põĩ∼⁵⁵	e.³⁵₁₁.p.õ.ĩ.∼.⁵⁵	e ³⁵/¹¹ p õ ĩ ⁵⁵	chao1238	1485	23.657699	116.622317		FALSE	1626		
343	343	10_belowunder	below, under	Chepang	Chepang	tal+ge	t.a.l.+.g.e	t a l + g e	chep1245	1485	27.785164	84.908801		FALSE	315		
344	344	10_belowunder	below, under	Dulong	Dulong	pɑŋ³¹dʑɑŋ⁵⁵	p.ɑ.ŋ.³¹.+.dʑ.ɑ.ŋ.⁵⁵	p ɑ ŋ ³¹ + dʑ ɑ ŋ ⁵⁵	drun1238	1485	27.749017	98.691868		FALSE	3438		
345	345	10_belowunder	below, under	Garo	Garo	ka•+ma	k.a.•.+.m.a	k a + + m a	garo1247	1485	25.504744	90.333226		FALSE	3917		
346	346	10_belowunder	below, under	Hakha	Hakha	thlâŋ	thl.â.ŋ	tʰ l â/a ŋ	haka1240	1485	22.870089	92.820021		FALSE	463		
347	347	10_belowunder	below, under	Hayu	Hayu	hutoŋ	h.u.t.o.ŋ	h u t o./o ŋ	wayu1241	1485	27.302102	86.099009		FALSE	2157		
348	348	10_belowunder	below, under	Hayu	Hayu	jʊ̃ːkʰa	j.ʊ̃ː.kʰ.a	j ʊ̃ː kʰ a	wayu1241	1485	27.302102	86.099009		FALSE	330		
349	349	10_belowunder	below, under	Japhug	Japhug	ɯ-pa	ɯ.◦.p.a	ɯ + p a	japh1234	1485	32.207076	101.957636		FALSE	396		
350	350	10_belowunder	below, under	Jingpho	Jingpho	lă³¹wuʔ⁵⁵	l.ă.³¹.◦.w.u.ʔ.⁵⁵	l ă ³¹ + w u ʔ ⁵⁵	jing1260	1485	25.461826	97.329866		FALSE	343		
351	351	10_belowunder	below, under	Limbu	Limbu	jo	j.o	j o	limb1266	1485	27.272065	87.889909		FALSE	330		
352	352	10_belowunder	below, under	Lisu	Lisu	o̱³¹si̱³³	o̱.³¹.◦.s.i̱.³³	o̠ ³¹ + s i̠ ³³	lisu1250	1485	25.950046	98.848486		FALSE	1202		
353	353	10_belowunder	below, under	Lushai	Mizo (Lushai)	n̥uaiah	n̥.u.a.i.a.h	n̥ u a i a h	lush1249	1485	22.60535	92.629457		FALSE	1464		
354	354	10_belowunder	below, under	Mikir	Karbi (Mikir)	aber	.r.ú.m	r ú/u m	karb1241	1485	25.735084	93.050494		FALSE	0		a b e r
355	355	10_belowunder	below, under	MotuoMenba	Tshangla	doŋ ten	d.o.ŋ._.t.e.n	d o./o ŋ + t e n	tsha1245	1485	29.325414	95.340883		FALSE	314	this means 'downwards'	
356	356	10_belowunder	below, under	OldBurmese	Old Burmese	ʔo₂k	ʔ.o₂.k	ʔ o₂/o k	oldb1235	1485	21.624974	97.126742		FALSE	1260		
357	357	10_belowunder	below, under	OldChinese	Old Chinese	*gˤraʔ	gˤ.r.a.ʔ	gˤ r a ʔ	oldc1244	1485	34.101745	108.777868		FALSE	1626		
358	358	10_belowunder	below, under	OldTibetan	Old Tibetan	gɕam	g.ɕ.a.m	g ɕ a m	clas1254	1485	30.027852	91.158704		FALSE	380		
359	359	10_belowunder	below, under	OldTibetan	Old Tibetan	ɦog	ɦ.o.g	ɦ o./o g	clas1254	1485	30.027852	91.158704		FALSE	1260		
360	360	10_belowunder	below, under	Rangoon	Rangoon Burmese	ɑuʔ⁴	ɑ.u.ʔ.⁴	ɑ u ʔ ⁴	nucl1310	1485	16.874207	96.190785		FALSE	1260		
361	361	10_belowunder	below, under	Tangut	Tangut	khju	kh.ju	kʰ j u	tang1334	1485	38.477453	106.285383		FALSE	10180		
362	362	10_belowunder	below, under	Thulung	Thulung	dhwaːjʉ	dh.w.aː.j.ʉ	dh w aː j ʉ	thul1246	1485	27.534944	87.609608		FALSE	330		
363	363	10_belowunder	below, under	Thulung	Thulung	dhali	dh.a.l.i	dh a l i	thul1246	1485	27.534944	87.609608		FALSE	315		
364	364	10_belowunder	below, under	Batang	Batang Tibetan	mã¹³tɕøʔ⁵³	m.ã.∼.¹³.◦.tɕ.ø.ʔ.⁵³	m ã ¹³ + tɕ ø ʔ ⁵³	kham1282	1485	30.00795	99.111944		FALSE	1036		
365	365	10_belowunder	below, under	Lhasa	Lhasa Tibetan	mɛ̃¹³tɕhɛ⁵²	m.ɛ̃.∼.¹³.◦.tɕʰ.ɛ.⁵²	m ɛ̃ ¹³ + tɕʰ ɛ ⁵²	utsa1239	1485	29.653441	91.171493		FALSE	1036		
366	366	10_belowunder	below, under	Lhasa	Lhasa Tibetan	ɕam⁵²la	ɕ.a.m.⁵².◦.l.a	ɕ a m ⁵² + l a	utsa1239	1485	29.653441	91.171493		FALSE	380		
367	367	10_belowunder	below, under	WobziKhroskyabs	Wobzi Khroskyabs	vi	v.i	v i	eree1240	1485	31.62758	101.427999		FALSE	396		
368	368	10_belowunder	below, under	Xingning	Xingning Chinese	ha³³pɔɛ⁵³	h.a.³³.p.ɔ.ɛ.⁵³	h a ³³ p ɔ ɛ ⁵³	hakk1236	1485	24.13674	115.732382		TRUE	1626		
369	369	10_belowunder	below, under	Zhaba	Zhaba	ɑ¹³tshɿ³³	ɑ.¹³.◦.tsʰ.ɿ.³³	ɑ ¹³ + tsʰ ɿ ³³	zhab1238	1485	30.538892	101.058397		FALSE	2263		
370	370	11_big	big	BuluPuroik	Bulu Puroik	a.raa	a.raa	a + r aː	bulu1255	1202	27.452241	92.44563		FALSE	582		
371	371	11_big	big	DikhyangBugun	Dikhyang Bugun	ə.põ	ə.põ	ə + p õ	dikh1234	1202	27.320666	92.455119		FALSE	584		
372	372	11_big	big	Khispi	Khispi	ɔ.dɔk	ɔ.dɔk	ɔ + d ɔ k	lish1235	1202	27.378042	92.223221		FALSE	585		
373	373	11_big	big	Duhumbi	Duhumbi	ɔ.dɔk	ɔ.dɔk	ɔ + d ɔ k	chug1252	1202	27.416112	92.212034		FALSE	585		
374	374	11_big	big	Khoina	Khoina	a.dɔk	a.dɔk	a + d ɔ k	khoi1253	1202	27.334981	92.52994		FALSE	585		
375	375	11_big	big	Jerigaon	Jerigaon	a.dɔk	a.dɔk	a + d ɔ k	jeri1243	1202	27.340629	92.486595		FALSE	585		
376	376	11_big	big	Khoitam	Khoitam	a.dɔk	a.dɔk	a + d ɔ k	khoi1252	1202	27.327487	92.439455		FALSE	585		
377	377	11_big	big	Rahung	Rahung	a.dɔk	a.dɔk	a + d ɔ k	rahu1234	1202	27.310778	92.395028		FALSE	585		
378	378	11_big	big	Rupa	Rupa	a.dɔk	a.dɔk	a + d ɔ k	rupa1234	1202	27.203065	92.398757		FALSE	585		
379	379	11_big	big	Shergaon	Shergaon	a.dɔk	a.dɔk	a + d ɔ k	sher1261	1202	27.105018	92.272133		FALSE	585		
380	380	11_big	big	BhutanTshangla	Bhutan Tshangla	ka+taŋ	ka+taŋ	k a + t a ŋ	tsha1245	1202	27.337241	91.551654		FALSE	580		
381	381	11_big	big	KusundaK	KusundaK	bɐ.ʧʰiː	bɐ.ʧʰiː	b ɐ + tʃʰ iː	kusu1250	1202	28	82.26		FALSE	412		
382	382	11_big	big	Achang	Achang	kʐə³¹	k.ʐ.ə.³¹	k ʐ ə ³¹	acha1249	1202	24.466605	97.89503		FALSE	909		
383	383	11_big	big	Beijing	Beijing Chinese	ta⁵¹	t.a.⁵¹	t a ⁵¹	beij1235	1202	39.909056	116.397422		FALSE	1627		
384	384	11_big	big	Bokar	Bokar	təː pə	t.əː.+.p.ə	t əː + p ə	boka1249	1202	27.554547	93.15717		FALSE	2723		
385	385	11_big	big	Bunan	Bunan	tedzi	t.e.dz.i	t e dz i	gahr1239	1202	32.554766	77.076283		FALSE	29701		
386	386	11_big	big	Byangsi	Byangsi	poda	p.o.d.a	p o./o d a	byan1241	1202	29.583838	80.22309		FALSE	331		
387	387	11_big	big	Chaozhou	Chaozhou Chinese	tua¹¹	t.u.a.¹¹	t u a ¹¹	chao1238	1202	23.657699	116.622317		TRUE	1627		
388	388	11_big	big	Chepang	Chepang	braw	b.r.a.w	b r a w	chep1245	1202	27.785164	84.908801		FALSE	3795		
389	389	11_big	big	DarangTaraon	Darang Taraon	dɯ³¹ɹɯŋ⁵⁵	d.ɯ.³¹.◦.ɹ.ɯ.ŋ.⁵⁵	d ɯ ³¹ + ɹ ɯ ŋ ⁵⁵	diga1241	1202	28.657986	97.469136		FALSE	2310		
390	390	11_big	big	Dulong	Dulong	tɑi⁵³	t.ɑ.i.⁵³	t ɑ i ⁵³	drun1238	1202	27.749017	98.691868		FALSE	29701		
391	391	11_big	big	Garo	Garo	dalʔ+a	d.a.l.ʔ.+.a	d a l ʔ + a	garo1247	1202	25.504744	90.333226		FALSE	3918		
392	392	11_big	big	Hakha	Hakha	lian	l.i.a.n	l i a n	haka1240	1202	22.870089	92.820021		FALSE	1465		
393	393	11_big	big	Hayu	Hayu	xʊn	x.ʊ.n	x ʊ n	wayu1241	1202	27.302102	86.099009		FALSE	2158		
394	394	11_big	big	Hayu	Hayu	ʊlawo	ʊ.l.a.w.o	ʊ l a w o	wayu1241	1202	27.302102	86.099009		FALSE	2159		
395	395	11_big	big	Japhug	Japhug	wxti	w.x.t.i	w x t i	japh1234	1202	32.207076	101.957636		FALSE	29701		
396	396	11_big	big	Jingpho	Jingpho	kă³¹pa³¹	k.ă.³¹.◦.p.a.³¹	k ă ³¹ + p a ³¹	jing1260	1202	25.461826	97.329866		FALSE	2998		
397	397	11_big	big	Kulung	Kulung	depa	d.e.p.a	d e p a	kulu1253	1202	27.690037	86.910944		FALSE	29701		
398	398	11_big	big	Lashi	Lashi	kjiː³³	k.j.iː.³³	k j iː ³³	lash1243	1202	24.111512	98.311333		FALSE	909		
399	399	11_big	big	Limbu	Limbu	yɔmba	j.ɔ.m.b.a	j ɔ m b a	limb1266	1202	27.272065	87.889909		FALSE	417		
400	400	11_big	big	Lisu	Lisu	vu³¹	v.u.³¹	v u ³¹	lisu1250	1202	25.950046	98.848486		FALSE	3207		
401	401	11_big	big	Lushai	Mizo (Lushai)	lian	l.i.a.n	l i a n	lush1249	1202	22.60535	92.629457		FALSE	1465		
402	402	11_big	big	Lushai	Mizo (Lushai)	r̥ɔl	r̥.ɔ.l	r̥ ɔ l	lush1249	1202	22.60535	92.629457		FALSE	1244		
403	403	11_big	big	Mikir	Karbi (Mikir)	the(dung)	th.è	tʰ è/e	karb1241	1202	25.735084	93.050494		FALSE	29701		
404	404	11_big	big	MotuoMenba	Tshangla	tɕhi lo	tɕh.i._.l.o	tɕʰ i + l o	tsha1245	1202	29.325414	95.340883		TRUE	412		
405	405	11_big	big	OldBurmese	Old Burmese	krīḥ	k.r.ī.ḥ	k r iː h	oldb1235	1202	21.624974	97.126742		FALSE	909		
406	406	11_big	big	OldChinese	Old Chinese	*lˤa[t]-s	lˤ.a.t.+.s	lˤ a t + s	oldc1244	1202	34.101745	108.777868		FALSE	1627		
407	407	11_big	big	OldTibetan	Old Tibetan	tɕʰe-	tɕʰ.e	tɕʰ e	clas1254	1202	30.027852	91.158704		FALSE	412		
408	408	11_big	big	Rabha	Rabha	tem+poŋ	t.e.m.+.p.o.ŋ	t e m + p o./o ŋ	rabh1238	1202	25.820135	91.170064		FALSE	10322		
409	409	11_big	big	Rangoon	Rangoon Burmese	tɕi⁵⁵	tɕ.i.⁵⁵	tɕ i ⁵⁵	nucl1310	1202	16.874207	96.190785		FALSE	909		
410	410	11_big	big	Tangut	Tangut	khwej	kh.w.e.j	kʰ w e j	tang1334	1202	38.477453	106.285383		FALSE	10181		
411	411	11_big	big	Thulung	Thulung	ɖokpu	ɖ.o.k.p.u	ɖ o./o k p u	thul1246	1202	27.534944	87.609608		FALSE	4052		
412	412	11_big	big	Alike	Alike Tibetan	tɕhe	tɕh.e	tɕʰ e	amdo1237	1202	38.318508	92.839938		FALSE	412		
413	413	11_big	big	Batang	Batang Tibetan	tɕhɪ⁵³	tɕʰ.ɪ.⁵³	tɕʰ ɪ ⁵³	kham1282	1202	30.00795	99.111944		FALSE	412		
414	414	11_big	big	Batang	Batang Tibetan	tɕhɑu¹³	tɕʰ.ɑ.u.¹³	tɕʰ ɑ u ¹³	kham1282	1202	30.00795	99.111944		FALSE	412		
415	415	11_big	big	Lhasa	Lhasa Tibetan	tɕhẽ⁵⁵po⁵⁵	tɕʰ.ẽ.∼.⁵⁵.◦.p.o.⁵⁵	tɕʰ ẽ ⁵⁵ + p o./o ⁵⁵	utsa1239	1202	29.653441	91.171493		FALSE	412		
416	416	11_big	big	Ukhrul	Ukhrul	kə+haka	k.ə.+.h.a.k.a	k ə + h a k a	ukhr1238	1202	25.092617	94.37045		FALSE	3314		
417	417	11_big	big	WobziKhroskyabs	Wobzi Khroskyabs	qʰrɑ́	qʰ.r.ɑ́	qʰ r ɑ́	eree1240	1202	31.62758	101.427999		FALSE	3734		
418	418	11_big	big	Xingning	Xingning Chinese	tʰai⁵⁵ku²¹	tʰ.a.i.⁵⁵.k.u.²¹	tʰ a i ⁵⁵ k u ²¹	hakk1236	1202	24.13674	115.732382		TRUE	1627		
419	419	11_big	big	Yidu	Yidu	kɑ⁵⁵tɕhi⁵⁵	k.ɑ.⁵⁵.◦.tɕh.i.⁵⁵	k ɑ ⁵⁵ + tɕʰ i ⁵⁵	idum1241	1202	29.448172	95.650179		TRUE	10321		
420	420	11_big	big	Zhaba	Zhaba	tɕi⁵⁵tɕi⁵⁵	tɕ.i.⁵⁵.◦.tɕ.i.⁵⁵	tɕ i ⁵⁵ + tɕ i ⁵⁵	zhab1238	1202	30.538892	101.058397		FALSE	29701		
521	521	14_black	black	BuluPuroik	Bulu Puroik	a.hjɛ̃ː	a.hjɛ̃ː	a + h j ɛ̃ː	bulu1255	163	27.452241	92.44563		FALSE	14		
522	522	14_black	black	DikhyangBugun	Dikhyang Bugun	ə.saj	ə.saj	ə + s a j	dikh1234	163	27.320666	92.455119		FALSE	19		
523	523	14_black	black	Khispi	Khispi	u.tɕʰam	u.tɕʰam	u + tɕʰ a m	lish1235	163	27.378042	92.223221		FALSE	459		( u + ) tɕʰ a m - ( - - )
524	524	14_black	black	Duhumbi	Duhumbi	u.tɕʰam	u.tɕʰam	u + tɕʰ a m	chug1252	163	27.416112	92.212034		FALSE	459		( u + ) tɕʰ a m - ( - - )
525	525	14_black	black	Khoina	Khoina	a.tɕʰũ	a.tɕʰũ	a + tɕʰ ũ	khoi1253	163	27.334981	92.52994		FALSE	459		( a + ) tɕʰ ũ - - ( - - )
526	526	14_black	black	Jerigaon	Jerigaon	a.tɕʰɔ̃	a.tɕʰɔ̃	a + tɕʰ ɔ̃	jeri1243	163	27.340629	92.486595		FALSE	459		( a + ) tɕʰ ɔ̃ - - ( - - )
527	527	14_black	black	Khoitam	Khoitam	a.tɕʰũ	a.tɕʰũ	a + tɕʰ ũ	khoi1252	163	27.327487	92.439455		FALSE	459		( a + ) tɕʰ ũ - - ( - - )
528	528	14_black	black	Rahung	Rahung	a.tɕʰũ	a.tɕʰũ	a + tɕʰ ũ	rahu1234	163	27.310778	92.395028		FALSE	459		( a + ) tɕʰ ũ - - ( - - )
529	529	14_black	black	Rupa	Rupa	a.cʰɔ	a.cʰɔ	a + cʰ ɔ	rupa1234	163	27.203065	92.398757		FALSE	459		( a + ) cʰ ɔ - - ( - - )
530	530	14_black	black	Shergaon	Shergaon	a.tɕʰɔ̃	a.tɕʰɔ̃	a + tɕʰ ɔ̃	sher1261	163	27.105018	92.272133		FALSE	459		( a + ) tɕʰ ɔ̃ - - ( - - )
531	531	14_black	black	BhutanTshangla	Bhutan Tshangla	ʨʰaŋ+lu	ʨʰaŋ+lu	tɕʰ a ŋ + l u	tsha1245	163	27.337241	91.551654		FALSE	459		( - - ) tɕʰ a ŋ + ( l u )
532	532	14_black	black	KusundaK	KusundaK	sɔk.sɔk.di sɔk.sɔk.gɔ.rɔm	sɔk.sɔk.di	s ɔ k + s ɔ k + d i	kusu1250	163	28	82.26		FALSE	12		
533	533	14_black	black	Achang	Achang	lɔk⁵⁵	l.ɔ.k.⁵⁵	l ɔ k ⁵⁵	acha1249	163	24.466605	97.89503		FALSE	511		
534	534	14_black	black	Beijing	Beijing Chinese	xei⁵⁵	x.e.i.⁵⁵	x e i ⁵⁵	beij1235	163	39.909056	116.397422		FALSE	519		
535	535	14_black	black	Bokar	Bokar	kaː jaŋ	k.aː.+.j.a.ŋ	k aː + j a ŋ	boka1249	163	27.554547	93.15717		FALSE	215		
536	536	14_black	black	Bunan	Bunan	kʰaj	kʰ.a.j	kʰ a j	gahr1239	163	32.554766	77.076283		FALSE	215		
537	537	14_black	black	Byangsi	Byangsi	wamdɛ	w.a.m.d.ɛ	w a m d ɛ	byan1241	163	29.583838	80.22309		FALSE	332		
538	538	14_black	black	Chaozhou	Chaozhou Chinese	ou³³	o.u.³³	o./o u ³³	chao1238	163	23.657699	116.622317		FALSE	1628		
