ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,NOTES,LOAN
KBWestPuroikLieberherr-3_theant-1,BuluPuroik_94,KBWestPuroikLieberherr,3_theant,ʤam.ʤuʔ,ʤam.ʤuʔ,,,TB,2954,,,,,FALSE
KBDikhyangBugun-3_theant-1,DikhyangBugun_95,KBDikhyangBugun,3_theant,ɕi.ɲiŋ,ɕi.ɲiŋ,,,TB,29744,,,,,FALSE
KBWKhispi-3_theant-1,Khispi_96,KBWKhispi,3_theant,kʰe.tɕʰɔk,kʰe.tɕʰɔk,,,TB,2954,,,,,FALSE
KBWDuhumbi-3_theant-1,Duhumbi_97,KBWDuhumbi,3_theant,kʰin.tɕʰɔk,kʰin.tɕʰɔk,,,TB,2954,,,,,FALSE
KBWKhoina-3_theant-1,Khoina_98,KBWKhoina,3_theant,ʂan.ɖʐɔk,ʂan.ɖʐɔk,,,TB,2954,,,,,FALSE
KBWJerigaon-3_theant-1,Jerigaon_99,KBWJerigaon,3_theant,san.dʑɔk,san.dʑɔk,,,TB,2954,,,,,FALSE
KBWKhoitam-3_theant-1,Khoitam_100,KBWKhoitam,3_theant,saŋ.dʑɔk,saŋ.dʑɔk,,,TB,2954,,,,,FALSE
KBWRahung-3_theant-1,Rahung_101,KBWRahung,3_theant,saŋ.dʑɔk,saŋ.dʑɔk,,,TB,2954,,,,,FALSE
KBWRupa-3_theant-1,Rupa_102,KBWRupa,3_theant,san.ɟɔk,san.ɟɔk,,,TB,2954,,,,,FALSE
KBWShergaon-3_theant-1,Shergaon_103,KBWShergaon,3_theant,san.dʑɔk,san.dʑɔk,,,TB,2954,,,,,FALSE
TshBhutanTshangla-3_theant-1,BhutanTshangla_104,TshBhutanTshangla,3_theant,kʰaŋ+dʑi+la,kʰaŋ+dʑi+la,,,TB,3740,,,,,FALSE
Kusunda-3_theant-1,KusundaK_105,Kusunda,3_theant,biː.kiː,biː.kiː,,,Bodt2019b,720,,,,,FALSE
HruNamreiBisai-3_theant-1,NamreiBisai_97,HruNamreiBisai,3_theant,ɕəni,ɕə+ni,,,Abraham2018,,,,,*si-ni,
HruNamreiNabolang-3_theant-1,NamreiNabolang_97,HruNamreiNabolang,3_theant,ɕəni,ɕə+ni,,,Abraham2018,,,,,*si-ni,
HruHrusoAkaJamiri-3_theant-1,HrusoAkaJamiri_97,HruHrusoAkaJamiri,3_theant,siɲi,si+ɲi,,,Abraham2018,,,,,*si-ni,
HruBangru-3_theant-1,Bangru_97,HruBangru,3_theant,səɲiː,sə+ɲiː,,,BandL2015,,,,,*si-ni,
HruDammaiDibin-3_theant-1,DammaiDibin_97,HruDammaiDibin,3_theant,ʃiŋiŋ,ʃi+ŋiŋ,,,Abraham2018,,,,,*si-ni,
HruMijiNafra-3_theant-1,MijiNafra_97,HruMijiNafra,3_theant,siɲi,si+ɲi,,,Abraham2018,,,,,*si-ni,
HruDammaiRurang-3_theant-1,DammaiRurang_97,HruDammaiRurang,3_theant,ʃiŋiŋ,ʃi+ŋiŋ,,,Abraham2018,,,,,*si-ni,
EBBumthang-3_theant-1,Bumthang_42,EBBumthang,3_theant,bruk to la,bruk+to+la,,,DDC2018,,,,,,
Xiahe-3_theant-1,Xiahe_v2_623,Xiahe,3_theant,mbə tɕaχ ma,m.b.ə._.tɕ.a.χ._.m.a,,,Huang1992,2954,,,,,FALSE
TshMotuoMenba-3_theant-1,MotuoMenba_127,TshMotuoMenba,3_theant,khaŋ dʑi la,kh.a.ŋ._.dʑ.i._.l.a,,,Huang1992,3740,,,,,FALSE
Jingpho-3_theant-1,Jingpho_119,Jingpho,3_theant,kă³³kjin³³,k.ă.³³.◦.k.j.i.n.³³,,,Huang1992,195,,,,,FALSE
Maerkang-3_theant-1,MaerkangrGyalrong_v2_1218,Maerkang,3_theant,kho |rok,kh.o._.r.o.k,,,Huang1992,2954,,,,,FALSE
Lisu-3_theant-1,Lisu_123,Lisu,3_theant,bu³¹,b.o̱.³¹.l.o̱.³³,,,Huang1992,2957,,,,,FALSE
Alike-3_theant-1,Alike_136,Alike,3_theant,cçok mæ,cç.o.k._.m.æ,,,Huang1992,2954,,,,,FALSE
Lhasa-3_theant-1,Lhasa_138,Lhasa,3_theant,tʂhoː¹³ma⁵⁵,tʂh.oː.¹³.◦.m.a.⁵⁵,,,Huang1992,2954,,,,,FALSE
Batang-3_theant-1,Batang_137,Batang,3_theant,dʑa⁵⁵dʐoʔ⁵³tʂᴜ¹³ma⁵³,dʑ.a.⁵⁵.◦.dʐ.o.ʔ.⁵³.◦.tʂ.ᴜ.¹³.◦.m.a.⁵³,,,Huang1992,2954,,,,,FALSE
Zhaba-3_theant-1,Zhaba_143,Zhaba,3_theant,po⁵⁵ʐo⁵⁵,p.o.⁵⁵.◦.ʐ.o.⁵⁵,,,Huang1992,2954,,,,,FALSE
DarangTaraon-3_theant-1,DarangTaraon_113,DarangTaraon,3_theant,kɯ³¹jɯ⁵³,k.ɯ.³¹.◦.j.ɯ.⁵³,,,Huang1992,29743,,,,,FALSE
TaniBokar-3_theant-1,Bokar_108,TaniBokar,3_theant,ta ruk,t.a.+.r.u.k,,,Huang1992,2954,,,,,FALSE
Yidu-3_theant-1,Yidu_142,Yidu,3_theant,pɑ³¹si⁵⁵,p.ɑ.³¹.◦.s.i.⁵⁵,,,Huang1992,2910,,,,,FALSE
Dulong-3_theant-1,Dulong_114,Dulong,3_theant,ɕɯ⁵⁵ɹɔʔ⁵⁵,ɕ.ɯ.⁵⁵.+.ɹ.ɔ.ʔ.⁵⁵,,,Huang1992,2954,,,,,FALSE
Daofu-3_theant-1,Daofu_v2_4126,Daofu,3_theant,skhro,s.kʰ.r.o,,,Huang1992,2954,,,,,FALSE
Japhug-3_theant-1,Japhug_118,Japhug,3_theant,qro,q.r.o,,,Jacques2015b,2954,,,,,FALSE
Khaling-3_theant-1,Khaling_v2_4448,Khaling,3_theant,khelem,kh.e.l.e.m,,,Jacques2017FN,648,,,,,FALSE
OldChinese-3_theant-1,OldChinese_129,OldChinese,3_theant,*m-qʰ(r)ajʔ,m.+.qʰ.a.j.ʔ,,,Baxter2014,1705,,,,,FALSE
OldChinese-3_theant-2,OldChinese_130,OldChinese,3_theant,*qʰˤ(r)oʔ,qʰˤ.o.ʔ,,,Baxter2014,2954,,,,,FALSE
OldBurmese-3_theant-1,OldBurmese_128,OldBurmese,3_theant,pu+ro₁k+chip,p.u.+.r.o₁.k.+.ch.i.p,,,Hill2017,2954,,,,,FALSE
Limbu-3_theant-1,Limbu_122,Limbu,3_theant,sikcempa,s.i.k.c.e.m.p.a,,,Jacques2017FN,2549,,,,,FALSE
WobziKhroskyabs-3_theant-1,WobziKhroskyabs_140,WobziKhroskyabs,3_theant,skʰrɑ̂ɣ,s.kʰ.r.ɑ̂.ɣ,,,Lai2017,2954,,,,,FALSE
Chepang-3_theant-1,Chepang_112,Chepang,3_theant,koŋ+rok,k.o.ŋ.+.r.o.k,,,Caughley2000,2954,,,,,FALSE
Garo-3_theant-1,Garo_115,Garo,3_theant,sim+il+chak,s.i.m.+.i.l.+.ch.a.k,,,Burling2003,3916,,,,,FALSE
OldTibetan-3_theant-1,OldTibetan_131,OldTibetan,3_theant,grog+ma,g.r.o.g.+.m.a,,,Huang1992,2954,,,,,FALSE
Thulung-3_theant-1,Thulung_135,Thulung,3_theant,khalem,kh.a.l.e.m,,,Allen1975,648,,,,,FALSE
Hakha-3_theant-1,Hakha_116,Hakha,3_theant,hŋerhte,hŋ.e.rh.t.e,,,VanBik2014,4114,,,,,FALSE
Bunan-3_theant-1,Bunan_109,Bunan,3_theant,kurkuʈik,k.u.r.k.u.ʈ.i.k,,,Widmer2014,214,,,,,FALSE
Byangsi-3_theant-1,Byangsi_110,Byangsi,3_theant,nɔŋkrɔ̀,n.ɔ.ŋ.k.r.ɔ̀,,,Sharma2003a,2954,,,,,FALSE
Rongpo-3_theant-1,Rongpo_v2_6986,Rongpo,3_theant,kirməla,k.i.r.m.ə.l.a,,,Sharma2003,214,,,,,FALSE
Kulung-3_theant-1,Kulung_120,Kulung,3_theant,kʰalem,kʰ.a.l.e.m,,,Tolsma1999,648,,,,,FALSE
Bantawa-3_theant-1,Bantawa_v2_7387,Bantawa,3_theant,tsɨkɨjaŋ,ts.ɨ.k.ɨ.j.a.ŋ,,,Jongens2009,2549,,,,,FALSE
Atsi-3_theant-1,Atsi_v2_7631,Atsi,3_theant,pau⁵¹+voʔ⁵⁵,p.a.u.⁵¹.+.v.o.ʔ.⁵⁵,,,Huang1992 Hill2017,2954,,,,,FALSE
Bola-3_theant-1,Bola_v2_7632,Bola,3_theant,pʰə̆³¹+ɣɔʔ³¹,pʰ.ə̆.³¹.+.ɣ.ɔ.ʔ.³¹,,,Huang1992 Hill2017,2954,,,,,FALSE
Lashi-3_theant-1,Lashi_121,Lashi,3_theant,la³¹+jɛt³¹,l.a.³¹.+.j.ɛ.t.³¹,,,Huang1992 Hill2017,879,,,,,FALSE
Maru-3_theant-1,Maru_v2_7634,Maru,3_theant,pʰə̆³¹+ɣuk³¹,pʰ.ə̆.³¹.+.ɣ.u.k.³¹,,,Huang1992 Hill2017,2954,,,,,FALSE
Xiandao-3_theant-1,Xiandao_v2_7635,Xiandao,3_theant,cʰaŋ³¹+m̥an⁵⁵,cʰ.a.ŋ.³¹.+.m̥.a.n.⁵⁵,,,Huang1992 Hill2017,880,,,,,FALSE
Achang-3_theant-1,Achang_106,Achang,3_theant,tɕʰi⁵⁵+man⁵⁵,tɕʰ.i.⁵⁵.+.m.a.n.⁵⁵,,,Huang1992 Hill2017,891,,,,,FALSE
Rangoon-3_theant-1,Rangoon_133,Rangoon,3_theant,pɑ⁵³+jwɛʔ⁴+sʰeʔ⁴,p.ɑ.⁵³.+.j.w.ɛ.ʔ.⁴.+.sʰ.e.ʔ.⁴,,,Huang1992 Hill2017,2954,,,,,FALSE
Bahing-3_theant-1,Bahing_v2_9271,Bahing,3_theant,gatsiŋma,g.a.ts.i.ŋ.m.a,,,Michailovsky1989,943,,,,,FALSE
Lushai-3_theant-1,Lushai_124,Lushai,3_theant,faŋhmir,f.a.ŋ.hm.i.r,,,Lorrain1940,1508,,,,,FALSE
Lushai-3_theant-2,Lushai_125,Lushai,3_theant,tlûŋ+pi,t.l.û.ŋ.+.p.i,,,Lorrain1940,1509,,,,,FALSE
Beijing-3_theant-1,Beijing_107,Beijing,3_theant,ma²¹⁴₃₅ji²¹⁴,m.a.²¹⁴₃₅.j.i.²¹⁴,,,Lai2017FN,1705,,,,,FALSE
Guangzhou-3_theant-1,Guangzhou_v2_10040,Guangzhou,3_theant,ŋɐi²³,ŋ.ɐ.i.²³,,,Lai2017FN,1705,,,,,FALSE
Chaozhou-3_theant-1,Chaozhou_111,Chaozhou,3_theant,hia³⁵,h.i.a.³⁵,,,Lai2017FN,1705,,,,,FALSE
Longgang-3_theant-1,Longgang_v2_10042,Longgang,3_theant,li³³kʊŋ³³,l.i.³³.k.ʊ.ŋ.³³,,,Lai2017FN,10270,,,,,FALSE
Jieyang-3_theant-1,Jieyang_v2_10043,Jieyang,3_theant,hia³⁵,h.i.a.³⁵,,,Lai2017FN,1705,,,,,FALSE
Xingning-3_theant-1,Xingning_141,Xingning,3_theant,mi³³kʊm⁴⁵,m.i.³³.k.ʊ.m.⁴⁵,,,Lai2017FN,10269,,,,,FALSE
Ukhrul-3_theant-1,Ukhrul_139,Ukhrul,3_theant,ca+liŋ,c.a.+.l.i.ŋ,,,Mortensen2012,29744,,,,,FALSE
Hayu-3_theant-1,Hayu_117,Hayu,3_theant,tsikibʊʔla,ts.i.k.i.b.ʊ.ʔ.l.a,,,Michailovsky1989a,2549,,,,,FALSE
Tangut-3_theant-1,Tangut_134,Tangut,3_theant,kjiwr,k.ji.w.r,,,Li1997,2954,,,,,FALSE
KarbiMikir-3_theant-1,Mikir_126,KarbiMikir,3_theant,miso,m.i.s.ò,,,Walker1925 KonnerthFC GruessnerNoDate,10501,,,,,FALSE
Rabha-3_theant-1,Rabha_132,Rabha,3_theant,soŋ+so+mar,s.o.ŋ.+.s.o.+.m.a.r,,,Joseph2007,10500,,,,,FALSE
MishmiKaman-3_theant-1,Kaman_188015,MishmiKaman,3_theant,tɕu³¹ kɹik⁵³,tɕu³¹ kɹik⁵³,,,Sun1991,,,,,,
KBEastPuroikSoja-3_theant-1,easternpuroik_1,KBEastPuroikSoja,3_theant,geinggio,gəiŋ+gio,,,RS09,,,,,,
KBEastPuroikRemsangpuia-3_theant-1,easternpuroik_3,KBEastPuroikRemsangpuia,3_theant,grieŋrɔ,grieŋ+rɔ,,,Remsangpuia2008,,,,,,
KBEastPuroikSun-3_theant-1,puroik_188017,KBEastPuroikSun,3_theant,gɹæn³³ gɹo⁵³,gɹæn³³+gɹo⁵³,,,Sun1991,,,,,,
TaniTangam-4_thearmpit-1,Tangam_4,TaniTangam,4_thearmpit,ləədu kiiruŋ,ləː+du+kiː+ruŋ,,,Post2017,,,,,,
EBDzalakha-4_thearmpit-1,Dzalakha_4,EBDzalakha,4_thearmpit,kuciling,ken+tɕuŋ+wa,,,DDC2017,,,,,,
EBKhengkha-4_thearmpit-1,Khengkha_172,EBKhengkha,4_thearmpit,gachali,ga+tɕʰa+li,,,AandY1996,,,,,,
EBMamaCuonaMenba-4_thearmpit-1,MamaCuonaMenba_485,EBMamaCuonaMenba,4_thearmpit,tɕhen˥ko˥,tɕhen55ko55,,,Lu1986,,,,,,
EBWenlangCuonaMenba-4_thearmpit-1,WenlangCuonaMenba_486,EBWenlangCuonaMenba,4_thearmpit,tɕhan˥tɕuŋ˥,tɕhan55tɕuŋ55,,,Lu1986,,,,,,
KBWestPuroikLieberherr-4_thearmpit-1,BuluPuroik_v22427,KBWestPuroikLieberherr,4_thearmpit,ba+ʒɨ+tʃəm,ba+ʒɨ+tʃəm,,,TB,,,,,,FALSE
KBWKhispi-4_thearmpit-1,Khispi_v22428,KBWKhispi,4_thearmpit,hut+pʰaŋ,hut+pʰaŋ,,,TB,,,,,,FALSE
KBWDuhumbi-4_thearmpit-1,Duhumbi_v22429,KBWDuhumbi,4_thearmpit,hut+pʰar+kʰa,hut+pʰar+kʰa,,,TB,,,,,,FALSE
Kusunda-4_thearmpit-1,KusundaK_,Kusunda,4_thearmpit,kaː.kʰiː,kaː.kʰiː,,,Bodt2019b,0,,,,,FALSE
EBBumthang-4_thearmpit-1,Bumthang_227,EBBumthang,4_thearmpit,gajolewang,ga+dʑo+le+waŋ,,,vanDriem2015,,,,,,
Maerkang-4_thearmpit-1,MaerkangrGyalrong_v2_1125,Maerkang,4_thearmpit,tɑ pjɑ kᴇ,t.ɑ._.p.j.ɑ._.k.ᴇ,,,Huang1992,3172,,,,,FALSE
Lhasa-4_thearmpit-1,Lhasa_v2_1253,Lhasa,4_thearmpit,tɕhɛ̃⁵⁵khuŋ⁵⁵,tɕʰ.ɛ̃.∼.⁵⁵.◦.kʰ.u.ŋ.⁵⁵,,,Huang1992,140,,,,,FALSE
Jingpho-4_thearmpit-1,Jingpho_v2_1408,Jingpho,4_thearmpit,kă³¹phaʔ³¹n⁵⁵pu̱ʔ⁵⁵,k.ă.³¹.◦.ph.a.ʔ.³¹.◦.n.⁵⁵.◦.p.u̱.ʔ.⁵⁵,,,Huang1992,995,,,,,FALSE
Yidu-4_thearmpit-1,Yidu_v2_1554,Yidu,4_thearmpit,e⁵⁵kɑ³¹ku⁵³,e.⁵⁵.◦.k.ɑ.³¹.◦.k.u.⁵³,,,Huang1992,1156,,,,,FALSE
Daofu-4_thearmpit-1,Daofu_v2_1601,Daofu,4_thearmpit,phjɛ kə və,pʰ.j.ɛ.+.k.ə.+.v.ə,,,Huang1992,3172,,,,,FALSE
Dulong-4_thearmpit-1,Dulong_v2_1762,Dulong,4_thearmpit,ɹɑʔ⁵⁵li⁵⁵,ɹ.ɑ.ʔ.⁵⁵.+.l.i.⁵⁵,,,Huang1992,3172,,,,,FALSE
Zhaba-4_thearmpit-1,Zhaba_v2_2423,Zhaba,4_thearmpit,ja⁵⁵tho⁵⁵ ʑʌ¹³,j.a.⁵⁵.◦.th.o.⁵⁵._.ʑ.ʌ.¹³,,,Huang1992,3316,,,,,FALSE
Batang-4_thearmpit-1,Batang_v2_2449,Batang,4_thearmpit,tɕhĩ¹³kũ⁵⁵,tɕʰ.ĩ.∼.¹³.◦.k.ũ.∼.⁵⁵,,,Huang1992,140,,,,,FALSE
Xiahe-4_thearmpit-1,Xiahe_v2_2816,Xiahe,4_thearmpit,tɕhan joχ,tɕh.a.n._.j.o.χ,,,Huang1992,140,,,,,FALSE
DarangTaraon-4_thearmpit-1,DarangTaraon_v2_3103,DarangTaraon,4_thearmpit,kɑ³¹kɑ⁵³,k.ɑ.³¹.◦.k.ɑ.⁵³,,,Huang1992,1156,,,,,FALSE
Lisu-4_thearmpit-1,Lisu_v2_3202,Lisu,4_thearmpit,lɛ̱³¹de³¹khu̱³³,l.ɛ̱.³¹.◦.d.e.³¹.◦.kh.u̱.³³,,,Huang1992,2582,,,,,FALSE
TaniBokar-4_thearmpit-1,Bokar_v2_3232,TaniBokar,4_thearmpit,kɯŋ rum,k.ɯ.ŋ.+.r.u.m,,,Huang1992,2599,,,,,FALSE
Alike-4_thearmpit-1,Alike_v2_3615,Alike,4_thearmpit,ntɕhan,n.tɕʰ.a.n,,,Huang1992,140,,,,,FALSE
Japhug-4_thearmpit-1,Japhug_v2_4232,Japhug,4_thearmpit,tɯpjaχpa,t.ɯ.p.j.a.χ.p.a,,,Jacques2015b,3172,,,,,FALSE
Khaling-4_thearmpit-1,Khaling_v2_4458,Khaling,4_thearmpit,lâm,l.â.m,,,Jacques2017FN,3561,,,,,FALSE
Limbu-4_thearmpit-1,Limbu_v2_4459,Limbu,4_thearmpit,laptaŋba,l.a.p.t.a.ŋ.b.a,,,Jacques2017FN,3561,,,,,FALSE
OldChinese-4_thearmpit-1,OldChinese_v2_4581,OldChinese,4_thearmpit,*[ɢ](r)Ak,ɢ.ᴀ.k,,,Baxter2014,3172,,,,,FALSE
OldBurmese-4_thearmpit-1,OldBurmese_v2_4925,OldBurmese,4_thearmpit,khjo₁ṅḥ,kh.j.o₁.ṅ.ḥ,,,Hill2017,1190,,,,,FALSE
WobziKhroskyabs-4_thearmpit-1,WobziKhroskyabs_v2_5157,WobziKhroskyabs,4_thearmpit,pjaqǽivi,p.j.a.q.ǽ.i.v.i,,,Lai2017,3172,,,,,FALSE
Chepang-4_thearmpit-1,Chepang_v2_5408,Chepang,4_thearmpit,ʔa+ka+tʃjulʔ,ʔ.a.+.k.a.+.tʃ.j.u.l.ʔ,,,Caughley2000,3792,,,,,FALSE
Garo-4_thearmpit-1,Garo_v2_5649,Garo,4_thearmpit,pakwal,p.a.k.w.a.l,,,Burling2003,10261,,,,,FALSE
OldTibetan-4_thearmpit-1,OldTibetan_v2_5919,OldTibetan,4_thearmpit,bʑag+ɦog,b.ʑ.a.g.+.ɦ.o.g,,,Huang1992,3172,,,,,FALSE
Thulung-4_thearmpit-1,Thulung_v2_6012,Thulung,4_thearmpit,jʉkʰlim,j.ʉ.kʰ.l.i.m,,,Allen1975,4067,,,,,FALSE
Hakha-4_thearmpit-1,Hakha_v2_6197,Hakha,4_thearmpit,zak,z.a.k,,,VanBik2014,3172,,,,,FALSE
OldTibetan-4_thearmpit-2,OldTibetan_v2_6459,OldTibetan,4_thearmpit,mtɕʰan.kʰuŋ,m.t.ɕʰ.a.n...kʰ.u.ŋ,,,Huang1992,140,,,,,FALSE
Byangsi-4_thearmpit-1,Byangsi_v2_6765,Byangsi,4_thearmpit,c/tʃukli,c/tʃ.u.k.l.i,,,Sharma2003a,366,,,,,FALSE
Rongpo-4_thearmpit-1,Rongpo_v2_6987,Rongpo,4_thearmpit,kəgrjaːi,k.ə.g.r.j.aː.i,,,Sharma2003,500,,,,,FALSE
Kulung-4_thearmpit-1,Kulung_v2_7212,Kulung,4_thearmpit,bajajam,b.a.j.a.j.a.m,,,Tolsma1999,649,,,,,FALSE
Achang-4_thearmpit-1,Achang_v2_8460,Achang,4_thearmpit,kă³¹+liŋ³⁵+ʈʂʰuaʔ⁵⁵,k.ă.³¹.+.l.i.ŋ.³⁵.+.ʈʂʰ.u.a.ʔ.⁵⁵,,,Huang1992 Hill2017,1157,,,,,FALSE
Rangoon-4_thearmpit-1,Rangoon_v2_8527,Rangoon,4_thearmpit,tɕʰɑ̃i∼⁵⁵,tɕʰ.ɑ̃.i.∼.⁵⁵,,,Huang1992 Hill2017,1190,,,,,FALSE
Atsi-4_thearmpit-1,Atsi_v2_8592,Atsi,4_thearmpit,kă²¹+tʃo̰k⁵⁵+kʰoŋ²¹,k.ă.²¹.+.tʃ.o̰.k.⁵⁵.+.kʰ.o.ŋ.²¹,,,Huang1992 Hill2017,1209,,,,,FALSE
Maru-4_thearmpit-1,Maru_v2_8627,Maru,4_thearmpit,lɔʔ³¹+tʃʰɛʔ⁵⁵,l.ɔ.ʔ.³¹.+.tʃʰ.ɛ.ʔ.⁵⁵,,,Huang1992 Hill2017,1228,,,,,FALSE
Lashi-4_thearmpit-1,Lashi_v2_8670,Lashi,4_thearmpit,lɔʔ³¹+tʃʰap⁵⁵,l.ɔ.ʔ.³¹.+.tʃʰ.a.p.⁵⁵,,,Huang1992 Hill2017,1228,,,,,FALSE
Xiandao-4_thearmpit-1,Xiandao_v2_8786,Xiandao,4_thearmpit,lɔʔ³¹+san⁵⁵+kʰʐoʔ⁵⁵,l.ɔ.ʔ.³¹.+.s.a.n.⁵⁵.+.kʰ.ʐ.o.ʔ.⁵⁵,,,Huang1992 Hill2017,3707,,,,,FALSE
Bola-4_thearmpit-1,Bola_v2_8837,Bola,4_thearmpit,laʔ³¹+tʃʰɛʔ⁵⁵,l.a.ʔ.³¹.+.tʃʰ.ɛ.ʔ.⁵⁵,,,Huang1992 Hill2017,1228,,,,,FALSE
Beijing-4_thearmpit-1,Beijing_v2_10045,Beijing,4_thearmpit,ka⁵⁵tʂʅ⁰wɔ⁵⁵,k.a.⁵⁵.tʂ.ʅ.⁰.w.ɔ.⁵⁵,,,Lai2017FN,1706,,,,,FALSE
Guangzhou-4_thearmpit-1,Guangzhou_v2_10046,Guangzhou,4_thearmpit,kak³³lɐk⁵tɐi³⁵,k.a.k.³³.l.ɐ.k.⁵.t.ɐ.i.³⁵,,,Lai2017FN,1707,,,,,FALSE
Longgang-4_thearmpit-1,Longgang_v2_10047,Longgang,4_thearmpit,lak⁵tsʰak³tai³³ha³³,l.a.k.⁵.tsʰ.a.k.³.t.a.i.³³.h.a.³³,,,Lai2017FN,1708,,,,,FALSE
Jieyang-4_thearmpit-1,Jieyang_v2_10048,Jieyang,4_thearmpit,kɔi³³laŋ³³ɛ³⁵,k.ɔ.i.³³.l.a.ŋ.³³.ɛ.³⁵,,,Lai2017FN,1709,,,,,FALSE
Xingning-4_thearmpit-1,Xingning_v2_10049,Xingning,4_thearmpit,ʂaʔ²ha³⁵,ʂ.a.ʔ.².h.a.³⁵,,,Lai2017FN,1710,,,,,FALSE
Ukhrul-4_thearmpit-1,Ukhrul_v2_11114,Ukhrul,4_thearmpit,rik+kʰa,r.i.k.+.kʰ.a,,,Mortensen2012,10260,,,,,FALSE
KarbiMikir-4_thearmpit-1,Mikir_v2_11826,KarbiMikir,4_thearmpit,jing-kep,j.i.ng.+.k.e.p,,,Walker1925 KonnerthFC GruessnerNoDate,0,,,,,FALSE
MishmiKaman-4_thearmpit-1,Kaman_193523,MishmiKaman,4_thearmpit,plɑ⁵⁵ mu⁵⁵,plɑ⁵⁵ mu⁵⁵,,,Sun1991,,,,,,
KBEastPuroikSun-4_thearmpit-1,puroik_193525,KBEastPuroikSun,4_thearmpit,pua³³ kə³³ jo⁵³,pua³³+kə³³+jo⁵³,,,Sun1991,,,,,,
TshDirangTshangla-5_bad-1,DirangTshangla_173,TshDirangTshangla,5_bad,duk+pu,duk+pu,,,TB,,,,,,
TaniGalo-5_bad-1,Galo_217,TaniGalo,5_bad,ɲɨɨ́,ɲɨː55,,,Post07,,,,,Ø,
EBDzalakha-5_bad-1,Dzalakha_5,EBDzalakha,5_bad,gogpa,gok+pa,,,DDC2017,,,,,,
EBKhengkha-5_bad-1,Khengkha_173,EBKhengkha,5_bad,ཟོག་དྲགས།,zok+ɖaː,,,TB,,,,,,
KBWanghoBugun-5_bad-1,WanghoBugun_41,KBWanghoBugun,5_bad,avije,a+vje,,,Abraham2018,,,,, ,
KBBichomBugun-5_bad-1,BichomBugun_42,KBBichomBugun,5_bad,avije,a+vje,,,Abraham2018,,,,, ,
KBSingchungBugun-5_bad-1,SingchungBugun_43,KBSingchungBugun,5_bad,avije,a+vje,,,Abraham2018,,,,, ,
KBKaspiBugun-5_bad-1,KaspiBugun_44,KBKaspiBugun,5_bad,avije,a+vje,,,Abraham2018,,,,, ,
KBNamphriBugun-5_bad-1,NamphriBugun_45,KBNamphriBugun,5_bad,avije,a+vje,,,Abraham2018,,,,, ,
EBMamaCuonaMenba-5_bad-1,MamaCuonaMenba_437,EBMamaCuonaMenba,5_bad,tuk˧˥po˥˧,tuk35po53,,,Lu1986,,,,,,
EBWenlangCuonaMenba-5_bad-1,WenlangCuonaMenba_438,EBWenlangCuonaMenba,5_bad,gok˧˥pɑ˥,gok35pɑ55,,,Lu1986,,,,,,
KBWestPuroikLieberherr-5_bad-1,BuluPuroik_144,KBWestPuroikLieberherr,5_bad,a.lao,a.lao,,,TB,798,,,,,FALSE
KBDikhyangBugun-5_bad-1,DikhyangBugun_145,KBDikhyangBugun,5_bad,a.vʲə,a.vʲə,,,TB,800,,,,,FALSE
KBWKhoina-5_bad-1,Khoina_146,KBWKhoina,5_bad,a.nu,a.nu,,,TB,801,,,,,FALSE
KBWJerigaon-5_bad-1,Jerigaon_147,KBWJerigaon,5_bad,a.nu,a.nu,,,TB,801,,,,,FALSE
KBWKhoitam-5_bad-1,Khoitam_148,KBWKhoitam,5_bad,a.nu,a.nu,,,TB,801,,,,,FALSE
KBWRahung-5_bad-1,Rahung_149,KBWRahung,5_bad,a.nu,a.nu,,,TB,801,,,,,FALSE
KBWRupa-5_bad-1,Rupa_150,KBWRupa,5_bad,a.ɲu,a.ɲu,,,TB,801,,,,,FALSE
KBWShergaon-5_bad-1,Shergaon_151,KBWShergaon,5_bad,a.ɲu,a.ɲu,,,TB,801,,,,,FALSE
TshBhutanTshangla-5_bad-1,BhutanTshangla_152,TshBhutanTshangla,5_bad,tɕa+mu,tɕa+mu,,,TB,889,,,,,FALSE
Kusunda-5_bad-1,KusundaK_153,Kusunda,5_bad,qɔː.lum,qɔː.lum,,,Bodt2019b,802,,,,,FALSE
HruNamreiBisai-5_bad-1,NamreiBisai_275,HruNamreiBisai,5_bad,məni,mə+ni,,,Abraham2018,,,,,*mə-niŋ,
HruNamreiNabolang-5_bad-1,NamreiNabolang_275,HruNamreiNabolang,5_bad,məni,mə+ni,,,Abraham2018,,,,,*mə-niŋ,
HruHrusoAkaJamiri-5_bad-1,HrusoAkaJamiri_275,HruHrusoAkaJamiri,5_bad,mau,mau,,,Abraham2018,,,,,*mə-niŋ,
HruBangru-5_bad-1,Bangru_275,HruBangru,5_bad,mənɛ̃ĩ(ŋ),mə+nɛ̃ĩŋ,,,BandL2015,,,,,*mə-niŋ,
HruDammaiDibin-5_bad-1,DammaiDibin_275,HruDammaiDibin,5_bad,aɲirə,a+ɲi+rə,,,Abraham2018,,,,,*mə-niŋ,
HruMijiNafra-5_bad-1,MijiNafra_275,HruMijiNafra,5_bad,məni,mə+ni,,,Abraham2018,,,,,*mə-niŋ,
